dataset,embedding_size,num_layers,fold,loss,f1,acc,lr,it,peak_mem,seed,ppv
am,256,1,3,0.9947556080024996,0.5360262923387777,0.65,0.0742750018835067,1998.0,84094976.0,3,1
am,256,1,3,1.0803882640229765,0.480908273013536,0.60625,0.0742750018835067,1999.0,84094976.0,3,0
am,256,2,3,0.6849124981858468,0.7002073899514756,0.76875,0.0742750018835067,1997.0,1093002240.0,3,1
am,256,2,3,0.7855427317849775,0.6017475918088935,0.71875,0.0742750018835067,1999.0,1093002240.0,3,0
am,256,3,3,0.6665509208254731,0.6381586147454551,0.75625,0.0742750018835067,1999.0,5643214848.0,3,1
am,256,3,3,0.705764879961034,0.6348011638082511,0.75,0.0742750018835067,1983.0,5643214848.0,3,0
am,256,4,3,0.5373471861757784,0.820245762169537,0.86875,0.0742750018835067,1999.0,7839682560.0,3,1
am,256,4,3,0.6103979657891115,0.7459063268747063,0.8,0.0742750018835067,1998.0,7839682560.0,3,0
am,256,5,3,0.5707205178106753,0.7885358197784803,0.83125,0.0742750018835067,1999.0,8032446464.0,3,1
am,256,5,3,0.6200977403513313,0.74058619133789,0.80625,0.0742750018835067,1998.0,8032446464.0,3,0
am,512,1,3,0.930223370539926,0.5844440831250209,0.69375,0.0742750018835067,1998.0,145666048.0,3,1
am,512,1,3,1.018075162257592,0.4559808258968358,0.60625,0.0742750018835067,1997.0,145666048.0,3,0
am,512,2,3,0.6954902882564749,0.6537895013057514,0.775,0.0742750018835067,1974.0,1979188224.0,3,1
am,512,2,3,0.7485971637065266,0.677589693400789,0.78125,0.0742750018835067,1997.0,1979188224.0,3,0
am,512,3,3,0.6029962236229055,0.7327814944956441,0.825,0.0742750018835067,1996.0,10543251456.0,3,1
am,512,3,3,0.6308790239936072,0.6785511465046697,0.8,0.0742750018835067,1997.0,10543251456.0,3,0
am,512,4,3,0.6396541804430894,0.657148195943122,0.775,0.0742750018835067,1998.0,14668795904.0,3,1
am,512,4,3,0.6556475777821001,0.6517340555064339,0.76875,0.0742750018835067,1999.0,14668795904.0,3,0
am,512,5,3,0.5557610301219691,0.789382117642337,0.81875,0.0742750018835067,1998.0,14861559808.0,3,1
am,512,5,3,0.5680556268253689,0.764028059028059,0.8125,0.0742750018835067,1996.0,14861559808.0,3,0
am,1024,1,3,0.935144127335073,0.5590463587603176,0.69375,0.0742750018835067,1999.0,270512128.0,3,1
am,1024,1,3,0.9336128879638896,0.578592987506031,0.69375,0.0742750018835067,1999.0,270512128.0,3,0
am,1024,2,3,0.6386166255977619,0.6926610092497492,0.7875,0.0742750018835067,1995.0,3752201728.0,3,1
am,1024,2,3,0.6906900539713808,0.6861203105320753,0.8125,0.0742750018835067,1999.0,3752201728.0,3,0
am,1024,3,3,0.5512966746037138,0.7565147823069709,0.80625,0.0742750018835067,1999.0,20352983040.0,3,1
am,1024,3,3,0.584087200062473,0.710314034213849,0.8125,0.0742750018835067,1998.0,20352983040.0,3,0
am,1024,4,3,,,,,,,3,1
am,1024,4,3,,,,,,,3,0
am,1024,5,3,,,,,,,3,1
am,1024,5,3,,,,,,,3,0
am,256,1,4,1.0233110692318093,0.5089483891397767,0.63125,0.0742750018835067,1999.0,84094976.0,4,1
am,256,1,4,1.0883227658429122,0.4413779632738033,0.6125,0.0742750018835067,1999.0,84094976.0,4,0
am,256,2,4,0.7883389056633447,0.6168332447711605,0.74375,0.0742750018835067,1990.0,1093002240.0,4,1
am,256,2,4,0.8408083461991642,0.6098820911724137,0.725,0.0742750018835067,1979.0,1093002240.0,4,0
am,256,3,4,0.753517536036755,0.7306888693099434,0.78125,0.0742750018835067,1971.0,5643214848.0,4,1
am,256,3,4,0.7678611344467065,0.614820861139298,0.75,0.0742750018835067,1984.0,5643214848.0,4,0
am,256,4,4,0.7111661505585303,0.6264205644620175,0.75625,0.0742750018835067,1992.0,7839682560.0,4,1
am,256,4,4,0.7707651198325041,0.5998984845628555,0.7375,0.0742750018835067,1989.0,7839682560.0,4,0
am,256,5,4,0.7165810171118611,0.7280725462543646,0.79375,0.0742750018835067,1983.0,8032446464.0,4,1
am,256,5,4,0.7875471615928006,0.6588440068703227,0.75,0.0742750018835067,1936.0,8032446464.0,4,0
am,512,1,4,0.9640029705506828,0.5470069430368522,0.69375,0.0742750018835067,1999.0,145666048.0,4,1
am,512,1,4,1.007629835606802,0.5315510505754409,0.7,0.0742750018835067,1998.0,145666048.0,4,0
am,512,2,4,0.7960796189967159,0.6252253964015627,0.74375,0.0742750018835067,1979.0,1979188224.0,4,1
am,512,2,4,0.8670623451936657,0.6158332185116042,0.7375,0.0742750018835067,1995.0,1979188224.0,4,0
am,512,3,4,0.7661525264833728,0.6540368799610836,0.76875,0.0742750018835067,1999.0,10543251456.0,4,1
am,512,3,4,0.7949604237395745,0.6391575190478067,0.75625,0.0742750018835067,1993.0,10543251456.0,4,0
am,512,4,4,0.7610142414262537,0.60229859587613,0.74375,0.0742750018835067,1798.0,14668795904.0,4,1
am,512,4,4,0.7827066118117197,0.5894912727239793,0.74375,0.0742750018835067,1946.0,14668795904.0,4,0
am,512,5,4,0.7491008609837186,0.6336565370600353,0.76875,0.0742750018835067,1964.0,14861559808.0,4,1
am,512,5,4,0.7544395026651985,0.6454563484224501,0.78125,0.0742750018835067,1988.0,14861559808.0,4,0
am,1024,1,4,1.000909568993088,0.5484631880729108,0.7,0.0742750018835067,1996.0,270512128.0,4,1
am,1024,1,4,0.992080468646376,0.5593114967360269,0.69375,0.0742750018835067,1999.0,270512128.0,4,0
am,1024,2,4,0.7582206325698368,0.6285023543867374,0.7625,0.0742750018835067,1997.0,3752201728.0,4,1
am,1024,2,4,0.7710016268605615,0.6091160008671868,0.76875,0.0742750018835067,1998.0,3752201728.0,4,0
am,1024,3,4,0.7500617769716058,0.6048399962976766,0.75,0.0742750018835067,1990.0,20352983040.0,4,1
am,1024,3,4,0.7360101021605008,0.6411862351151852,0.78125,0.0742750018835067,1998.0,20352983040.0,4,0
am,1024,4,4,,,,,,,4,1
am,1024,4,4,,,,,,,4,0
am,1024,5,4,,,,,,,4,1
am,1024,5,4,,,,,,,4,0
mutag,256,1,0,0.5973879681466895,0.5416666666666666,0.6363636363636364,0.0608550012111663,139.0,2560.0,0,1
mutag,256,1,0,0.6182765365993397,0.6474358974358975,0.7090909090909091,0.0608550012111663,25.0,77388800.0,0,0
mutag,256,2,0,0.4364441280101905,0.8212351029252438,0.8363636363636363,0.0608550012111663,257.0,86290432.0,0,1
mutag,256,2,0,0.6404969719519992,0.6168730650154799,0.6727272727272727,0.0608550012111663,25.0,86290432.0,0,0
mutag,256,3,0,0.4417273813991259,0.7695238095238095,0.8,0.0608550012111663,162.0,109717504.0,0,1
mutag,256,3,0,0.6674883708952826,0.6594427244582044,0.7090909090909091,0.0608550012111663,21.0,109717504.0,0,0
mutag,256,4,0,0.3977848726371323,0.8035714285714285,0.8181818181818182,0.0608550012111663,228.0,113322496.0,0,1
mutag,256,4,0,0.665948510786995,0.6283783783783784,0.6727272727272727,0.0608550012111663,5.0,113322496.0,0,0
mutag,256,5,0,0.432291447592083,0.8114285714285714,0.8363636363636363,0.0608550012111663,250.0,115473920.0,0,1
mutag,256,5,0,0.6844044369972315,0.5175438596491229,0.5636363636363636,0.0608550012111663,2.0,115473920.0,0,0
mutag,512,1,0,0.5939667679482813,0.6182115149040425,0.6909090909090909,0.0608550012111663,67.0,150576128.0,0,1
mutag,512,1,0,0.6474787732384966,0.5457957957957958,0.6,0.0608550012111663,42.0,150576128.0,0,0
mutag,512,2,0,0.4321442616751905,0.7861435136090491,0.8,0.0608550012111663,161.0,164290560.0,0,1
mutag,512,2,0,0.6543114599798631,0.518095238095238,0.5818181818181818,0.0608550012111663,28.0,164290560.0,0,0
mutag,512,3,0,0.4478925050092405,0.8035714285714285,0.8181818181818182,0.0608550012111663,205.0,206907392.0,0,1
mutag,512,3,0,0.6689601180911946,0.5457957957957958,0.6,0.0608550012111663,15.0,206907392.0,0,0
mutag,512,4,0,0.4539187820098488,0.7020123839009288,0.7454545454545455,0.0608550012111663,148.0,210946560.0,0,1
mutag,512,4,0,0.6705409662180597,0.5678571428571428,0.6,0.0608550012111663,20.0,210946560.0,0,0
mutag,512,5,0,0.4642999319916116,0.7815095702419645,0.8,0.0608550012111663,211.0,213097984.0,0,1
mutag,512,5,0,0.6762032083846072,0.5457957957957958,0.6,0.0608550012111663,6.0,213097984.0,0,0
mutag,1024,1,0,0.5884023197883964,0.648786717752235,0.7272727272727273,0.0608550012111663,273.0,300522496.0,0,1
mutag,1024,1,0,0.6405122656061442,0.6168730650154799,0.6727272727272727,0.0608550012111663,45.0,300522496.0,0,0
mutag,1024,2,0,0.3467452765960663,0.84593837535014,0.8545454545454545,0.0608550012111663,216.0,322625536.0,0,1
mutag,1024,2,0,0.6392515906452568,0.6131062569418735,0.6545454545454545,0.0608550012111663,126.0,322625536.0,0,0
mutag,1024,3,0,0.4029509580190346,0.8035714285714285,0.8181818181818182,0.0608550012111663,128.0,403056640.0,0,1
mutag,1024,3,0,0.6536805160741413,0.6019047619047619,0.6545454545454545,0.0608550012111663,38.0,403056640.0,0,0
mutag,1024,4,0,0.4180604653223551,0.8609606356085229,0.8727272727272727,0.0608550012111663,95.0,407767552.0,0,1
mutag,1024,4,0,0.655448903825566,0.6033653846153846,0.6727272727272727,0.0608550012111663,29.0,407767552.0,0,0
mutag,1024,5,0,0.4382002092325937,0.8167345427619401,0.8363636363636363,0.0608550012111663,89.0,409918976.0,0,1
mutag,1024,5,0,0.680256643089256,0.518095238095238,0.5818181818181818,0.0608550012111663,6.0,409918976.0,0,0
mutag,256,1,1,0.6529276295125885,0.5875,0.6727272727272727,0.0608550012111663,62.0,77388800.0,1,1
mutag,256,1,1,0.6643538935211155,0.4385463454471212,0.5454545454545454,0.0608550012111663,15.0,77388800.0,1,0
mutag,256,2,1,0.5008403051529725,0.7250000000000001,0.7454545454545455,0.0608550012111663,125.0,86290432.0,1,1
mutag,256,2,1,0.6308768424224009,0.57238059977786,0.6181818181818182,0.0608550012111663,107.0,86290432.0,1,0
mutag,256,3,1,0.4848859456732838,0.7417840375586854,0.7636363636363637,0.0608550012111663,114.0,109717504.0,1,1
mutag,256,3,1,0.6611107480422059,0.4761904761904761,0.5454545454545454,0.0608550012111663,20.0,109717504.0,1,0
mutag,256,4,1,0.5127328327353332,0.7352832284339134,0.7636363636363637,0.0608550012111663,28.0,113322496.0,1,1
mutag,256,4,1,0.6559367868663362,0.57238059977786,0.6181818181818182,0.0608550012111663,36.0,113322496.0,1,0
mutag,256,5,1,0.4481135161428624,0.7935435435435435,0.8181818181818182,0.0608550012111663,57.0,115473920.0,1,1
mutag,256,5,1,0.6889776661492926,0.4892857142857143,0.5272727272727272,0.0608550012111663,10.0,115473920.0,1,0
mutag,512,1,1,0.6181631860319761,0.5083014048531289,0.6181818181818182,0.0608550012111663,38.0,150576128.0,1,1
mutag,512,1,1,0.6507292527373754,0.5743034055727553,0.6363636363636364,0.0608550012111663,26.0,150576128.0,1,0
mutag,512,2,1,0.5316797803805521,0.6918767507002801,0.7090909090909091,0.0608550012111663,68.0,164290560.0,1,1
mutag,512,2,1,0.6257122718349294,0.6168730650154799,0.6727272727272727,0.0608550012111663,22.0,164290560.0,1,0
mutag,512,3,1,0.4827639731509421,0.76890756302521,0.7818181818181819,0.0608550012111663,100.0,206907392.0,1,1
mutag,512,3,1,0.6609131477230765,0.591728525980912,0.6181818181818182,0.0608550012111663,59.0,206907392.0,1,0
mutag,512,4,1,0.496625572548541,0.7352832284339134,0.7636363636363637,0.0608550012111663,101.0,210949120.0,1,1
mutag,512,4,1,0.6447226562124632,0.56,0.6181818181818182,0.0608550012111663,18.0,210946560.0,1,0
mutag,512,5,1,0.5417055082918358,0.7303921568627451,0.7454545454545455,0.0608550012111663,22.0,213097984.0,1,1
mutag,512,5,1,0.6855164649519301,0.4632132132132132,0.5272727272727272,0.0608550012111663,1.0,213097984.0,1,0
mutag,1024,1,1,0.5721086617025456,0.6487867177522351,0.7272727272727273,0.0608550012111663,203.0,300522496.0,1,1
mutag,1024,1,1,0.6404120186636804,0.5743034055727553,0.6363636363636364,0.0608550012111663,16.0,300522496.0,1,0
mutag,1024,2,1,0.4834479629193501,0.7900034710170081,0.8,0.0608550012111663,99.0,322625536.0,1,1
mutag,1024,2,1,0.596963614224815,0.6538319141058867,0.6909090909090909,0.0608550012111663,196.0,322625536.0,1,0
mutag,1024,3,1,0.4964239982797671,0.7020585048754062,0.7272727272727273,0.0608550012111663,36.0,403056640.0,1,1
mutag,1024,3,1,0.6514797144085273,0.531733746130031,0.6,0.0608550012111663,13.0,403056640.0,1,0
mutag,1024,4,1,0.4762363239360369,0.7417840375586854,0.7636363636363637,0.0608550012111663,192.0,407767552.0,1,1
mutag,1024,4,1,0.640879031281796,0.5887445887445887,0.6545454545454545,0.0608550012111663,12.0,407767552.0,1,0
mutag,1024,5,1,0.490766381655399,0.7083775185577943,0.7272727272727273,0.0608550012111663,94.0,409918976.0,1,1
mutag,1024,5,1,0.6732646587626331,0.5021645021645021,0.5818181818181818,0.0608550012111663,11.0,409918976.0,1,0
mutag,256,1,2,0.6112573148265603,0.4534939759036144,0.6111111111111112,0.0608320012688636,37.0,77388800.0,2,1
mutag,256,1,2,0.655123513324143,0.4696428571428572,0.5925925925925926,0.0608320012688636,10.0,77388800.0,2,0
mutag,256,2,2,0.5497785696851946,0.7083333333333333,0.7407407407407407,0.0608320012688636,28.0,86290432.0,2,1
mutag,256,2,2,0.6342324080969677,0.600328947368421,0.6666666666666666,0.0608320012688636,15.0,86290432.0,2,0
mutag,256,3,2,0.5414312468745318,0.7327750285496764,0.7592592592592593,0.0608320012688636,36.0,109717504.0,2,1
mutag,256,3,2,0.6615880583029414,0.5561643835616438,0.6111111111111112,0.0608320012688636,11.0,109717504.0,2,0
mutag,256,4,2,0.5275246147901405,0.7391304347826086,0.7592592592592593,0.0608320012688636,54.0,113322496.0,2,1
mutag,256,4,2,0.6607035691530351,0.5833333333333333,0.6296296296296297,0.0608320012688636,15.0,113322496.0,2,0
mutag,256,5,2,0.549673627615492,0.7563909774436091,0.7777777777777778,0.0608320012688636,18.0,115473920.0,2,1
mutag,256,5,2,0.6757731673890803,0.6029411764705882,0.6296296296296297,0.0608320012688636,2.0,115473920.0,2,0
mutag,512,1,2,0.6609058100957418,0.5701717637201508,0.6481481481481481,0.0608320012688636,8.0,150576128.0,2,1
mutag,512,1,2,0.6622368868721105,0.5050196420776953,0.6111111111111112,0.0608320012688636,10.0,150576128.0,2,0
mutag,512,2,2,0.5338821663015018,0.7738865626189569,0.7962962962962963,0.0608320012688636,59.0,164290560.0,2,1
mutag,512,2,2,0.6266906373776913,0.5050196420776953,0.6111111111111112,0.0608320012688636,35.0,164290560.0,2,0
mutag,512,3,2,0.5365590180867396,0.7051328722242446,0.7222222222222222,0.0608320012688636,72.0,206907392.0,2,1
mutag,512,3,2,0.668018608547536,0.5707472178060413,0.6296296296296297,0.0608320012688636,7.0,206907392.0,2,0
mutag,512,4,2,0.553994889837904,0.7391304347826086,0.7592592592592593,0.0608320012688636,34.0,210946560.0,2,1
mutag,512,4,2,0.6735026243325677,0.5278219395866455,0.5925925925925926,0.0608320012688636,18.0,210946560.0,2,0
mutag,512,5,2,0.5628948873009594,0.75,0.7777777777777778,0.0608320012688636,41.0,213097984.0,2,1
mutag,512,5,2,0.687790995700217,0.4981818181818181,0.5740740740740741,0.0608320012688636,3.0,213097984.0,2,0
mutag,1024,1,2,0.6371457883766729,0.5384615384615384,0.6296296296296297,0.0608320012688636,22.0,300522496.0,2,1
mutag,1024,1,2,0.6736597474700032,0.5384615384615384,0.6296296296296297,0.0608320012688636,18.0,300522496.0,2,0
mutag,1024,2,2,0.5177808033139376,0.7738865626189569,0.7962962962962963,0.0608320012688636,100.0,322625536.0,2,1
mutag,1024,2,2,0.6623435499394589,0.6136724960254372,0.6666666666666666,0.0608320012688636,31.0,322625536.0,2,0
mutag,1024,3,2,0.5394630349953948,0.75,0.7777777777777778,0.0608320012688636,29.0,403056640.0,2,1
mutag,1024,3,2,0.6500068079109383,0.5833333333333333,0.6296296296296297,0.0608320012688636,16.0,403056640.0,2,0
mutag,1024,4,2,0.5360142280038872,0.7563909774436091,0.7777777777777778,0.0608320012688636,35.0,407767552.0,2,1
mutag,1024,4,2,0.6692804021952823,0.5984344422700587,0.6481481481481481,0.0608320012688636,11.0,407767552.0,2,0
mutag,1024,5,2,0.5631412151617047,0.7563909774436091,0.7777777777777778,0.0608320012688636,18.0,409918976.0,2,1
aifb,768,1,0,0.3807718489826614,0.7616666666666666,0.8571428571428571,0.0622659996151924,535.0,26257408.0,0,1
aifb,768,1,0,1.1485527647979177,0.2792207792207792,0.5,0.0622659996151924,253.0,26255872.0,0,0
aifb,768,2,0,0.4944857467167164,0.7972727272727272,0.8571428571428571,0.0622659996151924,904.0,90048000.0,0,1
aifb,768,2,0,0.6871357930509402,0.7757246376811594,0.8214285714285714,0.0622659996151924,488.0,90048000.0,0,0
aifb,768,3,0,0.4619773804031077,0.8947619047619048,0.9285714285714286,0.0622659996151924,1488.0,107914752.0,0,1
aifb,768,3,0,0.4699611579610641,0.8947619047619048,0.9285714285714286,0.0622659996151924,1994.0,107914752.0,0,0
aifb,768,4,0,0.5012839503659571,0.8188644688644688,0.8928571428571429,0.0622659996151924,1263.0,109770240.0,0,1
aifb,768,4,0,0.5592584614361779,0.7972727272727272,0.8571428571428571,0.0622659996151924,728.0,109770240.0,0,0
aifb,768,5,0,0.5076489151653482,0.7996336996336996,0.8571428571428571,0.0622659996151924,495.0,111860736.0,0,1
aifb,768,5,0,0.4854835641778775,0.8222222222222222,0.8928571428571429,0.0622659996151924,483.0,111860736.0,0,0
aifb,768,1,1,0.4383353441190994,0.6517857142857143,0.8571428571428571,0.0622659996151924,265.0,26255872.0,1,1
aifb,768,1,1,0.8832407162341773,0.3818965517241379,0.6785714285714286,0.0622659996151924,361.0,26255872.0,1,0
aifb,768,2,1,0.5378232126703172,0.5270719903206292,0.7857142857142857,0.0622659996151924,655.0,90048000.0,1,1
aifb,768,2,1,0.5385340579274948,0.4318965517241379,0.75,0.0622659996151924,1536.0,90048000.0,1,0
aifb,768,3,1,0.5552601684718261,0.5226190476190476,0.7857142857142857,0.0622659996151924,876.0,107914752.0,1,1
aifb,768,3,1,0.5941390073352814,0.5834029518240045,0.7857142857142857,0.0622659996151924,1175.0,107914752.0,1,0
aifb,768,4,1,0.4349392492541121,0.6465643274853802,0.8571428571428571,0.0622659996151924,1787.0,109770240.0,1,1
aifb,768,4,1,0.3775065704871275,0.6517857142857143,0.8571428571428571,0.0622659996151924,1994.0,109770240.0,1,0
aifb,768,5,1,0.5129179538547713,0.6597222222222222,0.8571428571428571,0.0622659996151924,577.0,111860736.0,1,1
aifb,768,5,1,0.4931675440359698,0.6597222222222222,0.8571428571428571,0.0622659996151924,756.0,111860736.0,1,0
aifb,768,1,2,0.218825143921122,0.8696581196581196,0.9285714285714286,0.0622659996151924,1999.0,26255872.0,2,1
aifb,768,1,2,0.9173828951784544,0.339655172413793,0.6071428571428571,0.0622659996151924,425.0,26255872.0,2,0
aifb,768,2,2,0.4252355067688721,0.7412464985994398,0.8214285714285714,0.0622659996151924,787.0,90048000.0,2,1
aifb,768,2,2,0.4339135950937495,0.736111111111111,0.8214285714285714,0.0622659996151924,1921.0,90048000.0,2,0
aifb,768,3,2,0.3443071883792185,0.8650793650793651,0.8928571428571429,0.0622659996151924,1998.0,107914752.0,2,1
aifb,768,3,2,0.3050256792491664,0.9291666666666668,0.9285714285714286,0.0622659996151924,1998.0,107914752.0,2,0
aifb,768,4,2,0.3966058186109967,0.8650793650793651,0.8928571428571429,0.0622659996151924,1975.0,109770240.0,2,1
aifb,768,4,2,0.3857083939759388,0.9182692307692308,0.9285714285714286,0.0622659996151924,1998.0,109770240.0,2,0
aifb,768,5,2,0.400575253635743,0.9182692307692308,0.9285714285714286,0.0622659996151924,656.0,111860736.0,2,1
aifb,768,5,2,0.3898458048879776,0.8950163398692811,0.8928571428571429,0.0622659996151924,853.0,111860736.0,2,0
aifb,768,1,3,0.3096111201828773,0.8318421052631579,0.8928571428571429,0.0622659996151924,1978.0,26255872.0,3,1
aifb,768,1,3,0.9401053747843574,0.3875,0.6785714285714286,0.0622659996151924,239.0,26255872.0,3,0
aifb,768,2,3,0.4868027049439834,0.7282051282051282,0.8214285714285714,0.0622659996151924,1929.0,90048000.0,3,1
aifb,768,2,3,0.5455393036813205,0.7259523809523809,0.8214285714285714,0.0622659996151924,1249.0,90048000.0,3,0
aifb,768,3,3,0.5131036365846411,0.7876662810873337,0.8571428571428571,0.0622659996151924,889.0,107914752.0,3,1
aifb,768,3,3,0.4760599156417117,0.761904761904762,0.8214285714285714,0.0622659996151924,776.0,107914752.0,3,0
aifb,768,4,3,0.4764738295296257,0.8535087719298246,0.8928571428571429,0.0622659996151924,1974.0,109770240.0,3,1
aifb,768,4,3,0.4980351407673991,0.8461038961038961,0.8571428571428571,0.0622659996151924,1313.0,109770240.0,3,0
aifb,768,5,3,0.6401324151743519,0.680952380952381,0.7142857142857143,0.0622659996151924,290.0,111860736.0,3,1
aifb,768,5,3,0.6483114555984163,0.7625000000000001,0.7857142857142857,0.0622659996151924,206.0,111860736.0,3,0
aifb,768,1,4,0.6282006585331859,0.8504273504273504,0.8571428571428571,0.0622659996151924,138.0,26255872.0,4,1
aifb,768,1,4,1.1124433039806925,0.2976190476190476,0.5357142857142857,0.0622659996151924,215.0,26255872.0,4,0
aifb,768,2,4,0.7683912145540338,0.7374338624338624,0.7857142857142857,0.0622659996151924,431.0,90048000.0,4,1
aifb,768,2,4,0.7442812078051236,0.6325000000000001,0.8214285714285714,0.0622659996151924,239.0,90048000.0,4,0
aifb,768,3,4,0.8048269143976562,0.5736215538847118,0.75,0.0622659996151924,223.0,107914752.0,4,1
